customer_id,churn_probability
CUST06425,0.9684
CUST06426,0.0301
CUST06427,1.0
CUST06428,0.9845
CUST06429,0.9723
CUST06430,0.0508
CUST06431,1.0
CUST06432,0.0402
CUST06433,0.9598
CUST06434,0.9838
CUST06435,0.9921
CUST06436,0.0326
CUST06437,0.9983
CUST06438,0.9277
CUST06439,0.9764
CUST06440,0.9778
CUST06441,0.0561
CUST06442,0.9923
CUST06443,0.9524
CUST06444,0.9689
CUST06445,0.9983
CUST06446,0.9876
CUST06447,0.9896
CUST06448,0.9837
CUST06449,0.993
CUST06450,0.9703
CUST06451,0.9941
CUST06452,0.9774
CUST06453,0.9936
CUST06454,0.9694
CUST06455,0.9662
CUST06456,0.9566
CUST06457,0.934
CUST06458,0.9656
CUST06459,0.9818
CUST06460,0.9743
CUST06461,0.9993
CUST06462,0.051
CUST06463,0.0108
CUST06464,0.9833
CUST06465,0.918
CUST06466,0.9894
CUST06467,0.9878
CUST06468,0.9846
CUST06469,0.0277
CUST06470,0.048
CUST06471,0.0641
CUST06472,0.9821
CUST06473,0.9999
CUST06474,0.9915
CUST06475,0.0615
CUST06476,0.0398
CUST06477,0.9889
CUST06478,0.9674
CUST06479,0.964
CUST06480,0.0506
CUST06481,0.9983
CUST06482,0.98
CUST06483,0.0436
CUST06484,0.1
CUST06485,0.9912
CUST06486,0.9739
CUST06487,0.9945
CUST06488,0.0292
CUST06489,0.9828
CUST06490,0.025
CUST06491,0.9653
CUST06492,0.024
CUST06493,0.0607
CUST06494,0.0296
CUST06495,0.0647
CUST06496,0.982
CUST06497,0.9514
CUST06498,0.0289
CUST06499,0.988
CUST06500,0.03
CUST06501,0.0203
CUST06502,0.988
CUST06503,0.928
CUST06504,0.9173
CUST06505,0.0743
CUST06506,0.9863
CUST06507,0.9463
CUST06508,0.0229
CUST06509,0.9935
CUST06510,0.9982
CUST06511,0.0432
CUST06512,0.958
CUST06513,0.971
CUST06514,0.0328
CUST06515,0.9587
CUST06516,0.982
CUST06517,0.0329
CUST06518,0.9519
CUST06519,0.0411
CUST06520,0.9119
CUST06521,0.9922
CUST06522,0.955
CUST06523,0.9898
CUST06524,0.9595
CUST06525,0.9846
CUST06526,0.9912
CUST06527,0.9915
CUST06528,0.0377
CUST06529,0.9922
CUST06530,0.9861
CUST06531,0.0412
CUST06532,0.041
CUST06533,0.0221
CUST06534,0.9895
CUST06535,0.9672
CUST06536,0.0291
CUST06537,0.037
CUST06538,0.9857
CUST06539,0.0226
CUST06540,0.9764
CUST06541,0.0248
CUST06542,0.9971
CUST06543,0.0218
CUST06544,0.9724
CUST06545,0.0473
CUST06546,0.9725
CUST06547,0.9672
CUST06548,0.9919
CUST06549,0.9819
CUST06550,0.993
CUST06551,0.9895
CUST06552,0.997
CUST06553,0.0455
CUST06554,0.0294
CUST06555,0.9979
CUST06556,0.0184
CUST06557,0.0354
CUST06558,0.9866
CUST06559,0.9859
CUST06560,0.0614
CUST06561,0.0831
CUST06562,0.9899
CUST06563,0.9731
CUST06564,0.0158
CUST06565,0.9701
CUST06566,0.9834
CUST06567,0.0724
CUST06568,0.0194
CUST06569,0.9983
CUST06570,0.9915
CUST06571,0.0356
CUST06572,1.0
CUST06573,0.9994
CUST06574,0.0633
CUST06575,0.0509
CUST06576,0.9819
CUST06577,0.9723
CUST06578,0.9998
CUST06579,0.0266
CUST06580,0.9972
CUST06581,0.9651
CUST06582,0.9751
CUST06583,0.9802
CUST06584,0.9732
CUST06585,0.0458
CUST06586,0.0778
CUST06587,0.0241
CUST06588,0.9808
CUST06589,0.0966
CUST06590,0.0484
CUST06591,0.0318
CUST06592,0.9908
CUST06593,0.9651
CUST06594,0.9645
CUST06595,1.0
CUST06596,0.9877
CUST06597,0.9993
CUST06598,0.9876
CUST06599,0.9982
CUST06600,0.0293
CUST06601,0.9806
CUST06602,0.0829
CUST06603,0.9943
CUST06604,0.0507
CUST06605,1.0
CUST06606,0.0604
CUST06607,0.981
CUST06608,0.0449
CUST06609,0.9931
CUST06610,0.998
CUST06611,0.9647
CUST06612,0.9679
CUST06613,0.9727
CUST06614,0.9814
CUST06615,0.9775
CUST06616,0.9805
CUST06617,0.9781
CUST06618,0.036
CUST06619,0.97
CUST06620,0.9514
CUST06621,0.9867
CUST06622,0.0457
CUST06623,0.997
CUST06624,0.9914
CUST06625,0.9989
CUST06626,0.9894
CUST06627,0.0253
CUST06628,0.0318
CUST06629,0.9983
CUST06630,0.9577
CUST06631,0.9941
CUST06632,0.9777
CUST06633,0.9846
CUST06634,0.028
CUST06635,0.025
CUST06636,0.0251
CUST06637,0.066
CUST06638,0.031
CUST06639,0.0425
CUST06640,0.9925
CUST06641,0.0499
CUST06642,0.9886
CUST06643,0.9531
CUST06644,0.9982
CUST06645,0.051
CUST06646,0.057
CUST06647,0.0416
CUST06648,0.0605
CUST06649,0.9915
CUST06650,0.9539
CUST06651,0.0399
CUST06652,0.0308
CUST06653,0.0612
CUST06654,0.9637
CUST06655,0.9928
CUST06656,0.0432
CUST06657,0.9982
CUST06658,0.0246
CUST06659,0.0471
CUST06660,0.9841
CUST06661,0.0402
CUST06662,0.0536
CUST06663,0.9851
CUST06664,0.9677
CUST06665,0.0496
CUST06666,0.9896
CUST06667,0.9598
CUST06668,0.9681
CUST06669,0.0287
CUST06670,0.9908
CUST06671,0.9919
CUST06672,0.9802
CUST06673,0.0323
CUST06674,0.9879
CUST06675,0.9736
CUST06676,0.9825
CUST06677,0.9827
CUST06678,0.9811
CUST06679,0.9879
CUST06680,0.9676
CUST06681,0.0171
CUST06682,0.9641
CUST06683,0.9772
CUST06684,0.0899
CUST06685,0.967
CUST06686,0.9762
CUST06687,0.9719
CUST06688,0.9011
CUST06689,0.9893
CUST06690,0.9976
CUST06691,0.9892
CUST06692,0.9436
CUST06693,0.0377
CUST06694,0.9277
CUST06695,0.02
CUST06696,0.9601
CUST06697,0.0579
CUST06698,1.0
CUST06699,0.9916
CUST06700,0.9983
CUST06701,0.0518
CUST06702,0.9873
CUST06703,0.9661
CUST06704,0.0268
CUST06705,0.9979
CUST06706,1.0
CUST06707,0.979
CUST06708,0.9998
CUST06709,0.0453
CUST06710,0.9906
CUST06711,0.983
CUST06712,0.9984
CUST06713,0.9273
CUST06714,0.024
CUST06715,0.9428
CUST06716,0.9949
CUST06717,0.9479
CUST06718,0.0278
CUST06719,0.9744
CUST06720,0.0331
CUST06721,0.9761
CUST06722,0.9838
CUST06723,0.0315
CUST06724,0.9492
CUST06725,0.9864
CUST06726,0.9865
CUST06727,0.0409
CUST06728,0.9727
CUST06729,0.9803
CUST06730,0.0145
CUST06731,0.0387
CUST06732,0.9687
CUST06733,0.9984
CUST06734,0.9722
CUST06735,0.9825
CUST06736,0.9953
CUST06737,0.9845
CUST06738,0.0327
CUST06739,0.9721
CUST06740,0.9723
CUST06741,0.0599
CUST06742,0.0297
CUST06743,0.0527
CUST06744,0.9938
CUST06745,0.0379
CUST06746,0.9669
CUST06747,0.0761
CUST06748,0.9617
CUST06749,0.9669
CUST06750,0.0578
CUST06751,0.9687
CUST06752,0.9885
CUST06753,0.9972
CUST06754,0.9784
CUST06755,0.9905
CUST06756,0.9452
CUST06757,0.9999
CUST06758,0.0416
CUST06759,0.9633
CUST06760,0.9606
CUST06761,0.0177
CUST06762,0.9998
CUST06763,1.0
CUST06764,0.9671
CUST06765,0.9755
CUST06766,0.9886
CUST06767,0.9866
CUST06768,0.0886
CUST06769,0.9553
CUST06770,0.9053
CUST06771,0.9809
CUST06772,0.0485
CUST06773,0.9876
CUST06774,0.9478
CUST06775,0.9901
CUST06776,0.0369
CUST06777,0.99
CUST06778,0.9842
CUST06779,0.981
CUST06780,0.9141
CUST06781,0.9847
CUST06782,0.9914
CUST06783,0.0162
CUST06784,0.9626
CUST06785,0.9142
CUST06786,0.0411
CUST06787,0.9908
CUST06788,0.0546
CUST06789,0.0379
CUST06790,0.0646
CUST06791,0.9282
CUST06792,0.9894
CUST06793,0.0166
CUST06794,0.9889
CUST06795,0.9633
CUST06796,0.9663
CUST06797,0.0366
CUST06798,0.9984
CUST06799,0.9621
CUST06800,0.0395
CUST06801,0.988
CUST06802,0.9652
CUST06803,0.9088
CUST06804,0.0256
CUST06805,0.9869
CUST06806,0.0876
CUST06807,0.979
CUST06808,0.9343
CUST06809,0.027
CUST06810,0.9745
CUST06811,0.9904
CUST06812,0.9913
CUST06813,0.9565
CUST06814,0.0317
CUST06815,0.0361
CUST06816,0.9633
CUST06817,0.0613
CUST06818,0.9877
CUST06819,0.0453
CUST06820,0.9918
CUST06821,0.9733
CUST06822,0.9812
CUST06823,0.9927
CUST06824,0.9664
CUST06825,0.9862
CUST06826,0.9625
CUST06827,0.0489
CUST06828,0.9999
CUST06829,0.0238
CUST06830,0.0203
CUST06831,0.9666
CUST06832,0.9777
CUST06833,0.9502
CUST06834,0.031
CUST06835,0.9667
CUST06836,0.9816
CUST06837,0.0379
CUST06838,0.9763
CUST06839,0.9529
CUST06840,0.031
CUST06841,0.991
CUST06842,0.9966
CUST06843,0.9891
CUST06844,0.0694
CUST06845,0.0294
CUST06846,0.9881
CUST06847,0.9919
CUST06848,0.9938
CUST06849,0.9929
CUST06850,0.0431
CUST06851,0.9988
CUST06852,0.036
CUST06853,0.9638
CUST06854,0.9947
CUST06855,0.9999
CUST06856,0.9938
CUST06857,0.9958
CUST06858,0.992
CUST06859,0.9725
CUST06860,0.9407
CUST06861,0.9439
CUST06862,0.0271
CUST06863,0.986
CUST06864,0.998
CUST06865,0.0562
CUST06866,0.9577
CUST06867,0.9983
CUST06868,0.9424
CUST06869,0.9747
CUST06870,0.9906
CUST06871,0.9803
CUST06872,0.9997
CUST06873,0.0503
CUST06874,0.0435
CUST06875,0.997
CUST06876,0.9999
CUST06877,0.031
CUST06878,0.9552
CUST06879,0.0132
CUST06880,0.0489
CUST06881,0.9316
CUST06882,0.0194
CUST06883,0.9607
CUST06884,0.9733
CUST06885,0.0428
CUST06886,0.9444
CUST06887,0.9972
CUST06888,0.0215
CUST06889,0.0334
CUST06890,0.9781
CUST06891,0.9906
CUST06892,0.9711
CUST06893,0.9908
CUST06894,0.9789
CUST06895,0.9914
CUST06896,0.9897
CUST06897,0.9671
CUST06898,0.0435
CUST06899,0.9498
CUST06900,0.995
CUST06901,0.9604
CUST06902,0.954
CUST06903,0.9891
CUST06904,0.0782
CUST06905,0.0327
CUST06906,0.0582
CUST06907,0.995
CUST06908,0.9765
CUST06909,1.0
CUST06910,0.0403
CUST06911,0.9999
CUST06912,0.0521
CUST06913,0.9875
CUST06914,0.9544
CUST06915,0.0346
CUST06916,0.9844
CUST06917,0.9984
CUST06918,0.9582
CUST06919,0.9847
CUST06920,0.0349
CUST06921,1.0
CUST06922,0.9806
CUST06923,0.9628
CUST06924,0.986
CUST06925,0.0255
CUST06926,1.0
CUST06927,0.0348
CUST06928,0.9929
CUST06929,0.9891
CUST06930,0.9025
CUST06931,0.0252
CUST06932,0.0314
CUST06933,0.0349
CUST06934,0.0271
CUST06935,0.9884
CUST06936,0.9914
CUST06937,0.9886
CUST06938,0.9805
CUST06939,0.9929
CUST06940,0.9638
CUST06941,0.0528
CUST06942,0.9751
CUST06943,0.9836
CUST06944,0.9724
CUST06945,0.0485
CUST06946,0.9569
CUST06947,0.9982
CUST06948,0.9621
CUST06949,0.955
CUST06950,0.9574
CUST06951,0.945
CUST06952,0.0631
CUST06953,0.0686
CUST06954,0.0587
CUST06955,0.982
CUST06956,0.0753
CUST06957,1.0
CUST06958,0.9999
CUST06959,0.9983
CUST06960,0.9956
CUST06961,0.9911
CUST06962,0.9885
CUST06963,0.9639
CUST06964,0.9821
CUST06965,0.9262
CUST06966,0.0241
CUST06967,0.974
CUST06968,0.0232
CUST06969,0.0325
CUST06970,0.0469
CUST06971,0.9961
CUST06972,0.0189
CUST06973,0.953
CUST06974,0.9999
CUST06975,0.9972
CUST06976,0.0219
CUST06977,0.9793
CUST06978,0.9938
CUST06979,0.9998
CUST06980,0.9983
CUST06981,0.9601
CUST06982,0.0312
CUST06983,0.0204
CUST06984,0.9899
CUST06985,0.9861
CUST06986,1.0
CUST06987,0.9883
CUST06988,0.9547
CUST06989,0.0287
CUST06990,0.051
CUST06991,0.0454
CUST06992,0.9619
CUST06993,0.0451
CUST06994,0.9881
CUST06995,0.9839
CUST06996,0.9866
CUST06997,0.9841
CUST06998,0.0343
CUST06999,0.9877
CUST07000,0.9905
CUST07001,0.9289
CUST07002,0.058
CUST07003,0.9897
CUST07004,0.993
CUST07005,0.981
CUST07006,0.0405
CUST07007,0.9708
CUST07008,0.9933
CUST07009,0.9752
CUST07010,0.0307
CUST07011,0.9844
CUST07012,0.9897
CUST07013,0.9975
CUST07014,0.9864
CUST07015,0.9712
CUST07016,0.0723
CUST07017,0.0396
CUST07018,0.0427
CUST07019,0.9835
CUST07020,0.9845
CUST07021,0.9814
CUST07022,0.9812
CUST07023,0.0366
CUST07024,0.977
CUST07025,0.9505
CUST07026,0.959
CUST07027,0.9819
CUST07028,0.0583
CUST07029,0.9498
CUST07030,0.9717
CUST07031,0.9764
CUST07032,0.9997
CUST07033,0.0561
CUST07034,0.0615
CUST07035,0.9902
CUST07036,0.0514
CUST07037,0.9996
CUST07038,0.9995
CUST07039,0.9619
CUST07040,0.9763
CUST07041,0.9666
CUST07042,0.9726
CUST07043,0.0429
CUST07044,0.9941
CUST07045,0.9934
CUST07046,0.9723
CUST07047,0.9999
CUST07048,0.0957
CUST07049,0.9903
CUST07050,0.9894
CUST07051,0.9816
CUST07052,0.9994
CUST07053,0.0466
CUST07054,0.037
CUST07055,0.979
CUST07056,0.0919
CUST07057,0.978
CUST07058,0.9446
CUST07059,0.9942
CUST07060,0.0407
CUST07061,0.9995
CUST07062,0.0445
CUST07063,0.0628
CUST07064,0.0301
CUST07065,0.9909
CUST07066,0.9999
CUST07067,0.9922
CUST07068,0.0159
CUST07069,0.9812
CUST07070,0.9895
CUST07071,0.0218
CUST07072,0.9597
CUST07073,0.0339
CUST07074,0.9939
CUST07075,0.995
CUST07076,0.9972
CUST07077,0.0325
CUST07078,0.9741
CUST07079,0.9573
CUST07080,0.9793
CUST07081,0.9893
CUST07082,0.9656
CUST07083,0.0457
CUST07084,0.9882
CUST07085,0.9945
CUST07086,0.9857
CUST07087,0.9764
CUST07088,0.9838
CUST07089,0.0238
CUST07090,0.9405
CUST07091,0.9862
CUST07092,0.9747
CUST07093,0.0309
CUST07094,0.9973
CUST07095,0.0203
CUST07096,0.9896
CUST07097,0.9763
CUST07098,0.9817
CUST07099,0.0621
CUST07100,0.033
CUST07101,0.0697
CUST07102,0.973
CUST07103,0.9538
CUST07104,0.9126
CUST07105,0.9746
CUST07106,0.9824
CUST07107,0.0627
CUST07108,0.9898
CUST07109,0.0737
CUST07110,0.9926
CUST07111,0.9983
CUST07112,0.0365
CUST07113,0.9833
CUST07114,0.9915
CUST07115,0.9844
CUST07116,0.9871
CUST07117,0.0734
CUST07118,0.0404
CUST07119,0.96
CUST07120,0.0447
CUST07121,0.0264
CUST07122,0.997
CUST07123,0.9477
CUST07124,0.9667
CUST07125,0.9618
CUST07126,0.0253
CUST07127,0.0581
CUST07128,0.981
CUST07129,0.9834
CUST07130,0.0503
CUST07131,0.0521
CUST07132,0.9983
CUST07133,0.0589
CUST07134,0.0571
CUST07135,0.9735
CUST07136,0.9566
CUST07137,0.9719
CUST07138,0.9627
CUST07139,0.9808
CUST07140,0.9837
CUST07141,0.036
CUST07142,0.036
CUST07143,0.9795
CUST07144,0.9751
CUST07145,0.0337
CUST07146,0.9891
CUST07147,0.0439
CUST07148,0.9871
CUST07149,0.029
CUST07150,0.9895
CUST07151,0.9842
CUST07152,0.9748
CUST07153,0.9878
CUST07154,0.0263
CUST07155,0.9925
CUST07156,0.0439
CUST07157,1.0
CUST07158,0.9999
CUST07159,0.9922
CUST07160,0.9851
CUST07161,0.9884
CUST07162,0.9959
CUST07163,0.0196
CUST07164,0.0239
CUST07165,0.0494
CUST07166,0.0548
CUST07167,0.9794
CUST07168,0.9882
CUST07169,0.9666
CUST07170,0.9975
CUST07171,0.99
CUST07172,0.9845
CUST07173,0.9863
CUST07174,0.9758
CUST07175,0.0467
CUST07176,0.9945
CUST07177,0.0248
CUST07178,0.9522
CUST07179,0.0488
CUST07180,0.9871
CUST07181,0.9884
CUST07182,0.9916
CUST07183,0.998
CUST07184,0.045
CUST07185,0.0599
CUST07186,0.0539
CUST07187,0.0275
CUST07188,0.9941
CUST07189,0.0466
CUST07190,0.9513
CUST07191,0.031
CUST07192,0.0359
CUST07193,0.9676
CUST07194,0.9757
CUST07195,0.9906
CUST07196,0.9856
CUST07197,0.978
CUST07198,0.0397
CUST07199,0.9892
CUST07200,0.9948
CUST07201,0.0221
CUST07202,0.0382
CUST07203,0.9441
CUST07204,0.0342
CUST07205,0.0292
CUST07206,0.0584
CUST07207,0.9756
CUST07208,0.9795
CUST07209,0.9991
CUST07210,0.9933
CUST07211,0.9555
CUST07212,0.9867
CUST07213,0.0417
CUST07214,0.9994
CUST07215,0.0475
CUST07216,0.0265
CUST07217,0.9649
CUST07218,0.9365
CUST07219,0.919
CUST07220,0.9537
CUST07221,0.9901
CUST07222,0.973
CUST07223,0.9621
CUST07224,0.9705
CUST07225,1.0
CUST07226,0.9799
CUST07227,0.0336
CUST07228,0.9074
CUST07229,0.9802
CUST07230,0.9895
CUST07231,0.9829
CUST07232,0.9849
CUST07233,0.9942
CUST07234,0.9982
CUST07235,0.9616
CUST07236,0.0307
CUST07237,0.9099
CUST07238,0.0183
CUST07239,0.9986
CUST07240,0.9813
CUST07241,0.0427
CUST07242,0.9722
CUST07243,0.9983
CUST07244,0.99
CUST07245,0.9959
CUST07246,0.0392
CUST07247,0.9653
CUST07248,0.9816
CUST07249,0.0344
CUST07250,0.0249
CUST07251,0.9999
CUST07252,0.9644
CUST07253,0.9773
CUST07254,0.0687
CUST07255,0.9685
CUST07256,0.9959
CUST07257,0.9881
CUST07258,0.0471
CUST07259,0.0263
CUST07260,0.9704
CUST07261,0.9999
CUST07262,0.0219
CUST07263,0.0244
CUST07264,0.0232
CUST07265,0.9859
CUST07266,0.9455
CUST07267,0.9922
CUST07268,0.0489
CUST07269,0.0433
CUST07270,0.9998
CUST07271,0.9083
CUST07272,0.0163
CUST07273,0.0319
CUST07274,0.9826
CUST07275,0.0239
CUST07276,0.9925
CUST07277,0.0427
CUST07278,0.9872
CUST07279,0.98
CUST07280,0.0437
CUST07281,0.977
CUST07282,0.9839
CUST07283,0.052
CUST07284,0.0456
CUST07285,0.0264
CUST07286,0.9495
CUST07287,0.0363
CUST07288,0.9985
CUST07289,1.0
CUST07290,0.0267
CUST07291,0.9998
CUST07292,0.0766
CUST07293,0.987
CUST07294,0.9987
CUST07295,0.9891
CUST07296,0.9547
CUST07297,0.0218
CUST07298,0.0556
CUST07299,0.9884
CUST07300,0.9983
CUST07301,0.0288
CUST07302,0.062
CUST07303,0.9539
CUST07304,0.9895
CUST07305,0.9948
CUST07306,0.0424
CUST07307,0.9839
CUST07308,0.9996
CUST07309,0.9881
CUST07310,0.991
CUST07311,0.9887
CUST07312,0.054
CUST07313,0.058
CUST07314,0.9943
CUST07315,0.9868
CUST07316,0.0385
CUST07317,0.0268
CUST07318,0.9996
CUST07319,0.0456
CUST07320,0.9931
CUST07321,0.0693
CUST07322,0.0305
CUST07323,0.0231
CUST07324,0.9825
CUST07325,0.9849
CUST07326,0.019
CUST07327,0.9834
CUST07328,0.9826
CUST07329,0.9799
CUST07330,0.9989
CUST07331,0.0279
CUST07332,0.9295
CUST07333,0.9958
CUST07334,0.9882
CUST07335,0.9647
CUST07336,0.9896
CUST07337,0.0184
CUST07338,0.9619
CUST07339,0.9872
CUST07340,0.9999
CUST07341,0.0563
CUST07342,0.0479
CUST07343,0.9795
CUST07344,0.9985
CUST07345,1.0
CUST07346,0.9893
CUST07347,0.9967
CUST07348,0.9897
CUST07349,0.9916
CUST07350,0.989
CUST07351,0.9704
CUST07352,0.0465
CUST07353,0.9672
CUST07354,0.0172
CUST07355,0.9832
CUST07356,0.9781
CUST07357,0.0425
CUST07358,0.0515
CUST07359,0.9953
CUST07360,0.9797
CUST07361,0.0289
CUST07362,0.9298
CUST07363,0.9918
CUST07364,0.9783
CUST07365,0.9876
CUST07366,0.9831
CUST07367,0.9545
CUST07368,0.0769
CUST07369,0.9942
CUST07370,0.9883
CUST07371,0.0278
CUST07372,0.0858
CUST07373,0.9879
CUST07374,0.0374
CUST07375,0.9988
CUST07376,0.9725
CUST07377,0.0489
CUST07378,0.0408
CUST07379,0.9816
CUST07380,0.0971
CUST07381,0.9911
CUST07382,0.071
CUST07383,0.0367
CUST07384,0.023
CUST07385,0.9917
CUST07386,0.0602
CUST07387,0.9794
CUST07388,0.9823
CUST07389,0.9329
CUST07390,0.9812
CUST07391,0.9936
CUST07392,0.049
CUST07393,0.0256
CUST07394,0.0639
CUST07395,0.024
CUST07396,0.0257
CUST07397,0.9863
CUST07398,0.0284
CUST07399,0.021
CUST07400,0.9424
CUST07401,0.9571
CUST07402,0.9803
CUST07403,0.9696
CUST07404,0.9996
CUST07405,0.0394
CUST07406,0.9708
CUST07407,0.0199
CUST07408,0.9915
CUST07409,0.0609
CUST07410,0.9979
CUST07411,0.9931
CUST07412,0.0272
CUST07413,0.951
CUST07414,0.0328
CUST07415,0.9836
CUST07416,0.9854
CUST07417,0.9846
CUST07418,0.9674
CUST07419,0.9715
CUST07420,0.9765
CUST07421,0.0293
CUST07422,0.9486
CUST07423,0.9912
CUST07424,1.0
CUST07425,0.9949
CUST07426,0.9893
CUST07427,1.0
CUST07428,0.9865
CUST07429,0.9832
CUST07430,0.9867
CUST07431,0.9427
CUST07432,0.9999
CUST07433,0.0209
CUST07434,0.0558
CUST07435,0.9886
CUST07436,0.044
CUST07437,0.953
CUST07438,0.909
CUST07439,0.9996
CUST07440,0.9958
CUST07441,0.9856
CUST07442,0.9902
CUST07443,0.9983
CUST07444,0.0307
CUST07445,1.0
CUST07446,0.0356
CUST07447,0.9595
CUST07448,0.9949
CUST07449,0.0218
CUST07450,0.9782
CUST07451,0.9923
CUST07452,0.9895
CUST07453,0.995
CUST07454,0.0585
CUST07455,0.0422
CUST07456,0.0376
CUST07457,0.9652
CUST07458,0.0453
CUST07459,0.9634
CUST07460,0.0514
CUST07461,0.0396
CUST07462,0.9422
CUST07463,0.9996
CUST07464,0.0471
CUST07465,0.9736
CUST07466,0.9569
CUST07467,0.0864
CUST07468,0.9998
CUST07469,0.9875
CUST07470,0.0324
CUST07471,0.9851
CUST07472,0.9901
CUST07473,0.9761
CUST07474,0.0276
CUST07475,0.9652
CUST07476,0.9868
CUST07477,0.0591
CUST07478,0.052
CUST07479,0.9988
CUST07480,0.9983
CUST07481,0.0405
CUST07482,0.03
CUST07483,0.9931
CUST07484,0.9559
CUST07485,0.0368
CUST07486,0.9947
CUST07487,0.0446
CUST07488,0.0334
CUST07489,0.9959
CUST07490,0.9854
CUST07491,0.0392
CUST07492,0.9893
CUST07493,0.9456
CUST07494,0.0658
CUST07495,0.9999
CUST07496,0.0504
CUST07497,0.0305
CUST07498,0.9999
CUST07499,1.0
CUST07500,0.9889
CUST07501,0.9872
CUST07502,0.0348
CUST07503,0.0584
CUST07504,0.9861
CUST07505,0.9949
CUST07506,0.9863
CUST07507,0.9589
CUST07508,0.9892
CUST07509,0.984
CUST07510,0.9849
CUST07511,0.9702
CUST07512,0.0249
CUST07513,0.0357
CUST07514,0.9628
CUST07515,0.9816
CUST07516,0.9983
CUST07517,0.0283
CUST07518,0.985
CUST07519,0.9957
CUST07520,0.0242
CUST07521,0.039
CUST07522,0.9724
CUST07523,0.0375
CUST07524,0.0509
CUST07525,0.0484
CUST07526,0.049
CUST07527,0.0411
CUST07528,0.0754
CUST07529,0.9998
CUST07530,0.0722
CUST07531,0.939
CUST07532,0.9613
CUST07533,0.9983
CUST07534,0.0842
CUST07535,0.9842
CUST07536,0.9851
CUST07537,0.971
CUST07538,0.9937
CUST07539,0.9437
CUST07540,0.9418
CUST07541,0.987
CUST07542,0.0393
CUST07543,0.0483
CUST07544,1.0
CUST07545,0.0388
CUST07546,0.0276
CUST07547,0.0267
CUST07548,0.9772
CUST07549,0.0545
CUST07550,0.0457
CUST07551,0.9944
CUST07552,0.9989
CUST07553,0.9951
CUST07554,0.0989
CUST07555,0.0339
CUST07556,0.9911
CUST07557,0.9897
CUST07558,0.997
CUST07559,0.062
CUST07560,0.994
CUST07561,0.0431
CUST07562,0.9836
CUST07563,0.0296
CUST07564,0.9995
CUST07565,0.9427
CUST07566,0.9983
CUST07567,0.0241
CUST07568,0.0478
CUST07569,1.0
CUST07570,0.9938
CUST07571,0.9913
CUST07572,0.0287
CUST07573,0.0225
CUST07574,0.9545
CUST07575,0.0603
CUST07576,0.9127
CUST07577,0.9741
CUST07578,0.9949
CUST07579,0.053
CUST07580,0.0856
CUST07581,0.9099
CUST07582,0.978
CUST07583,0.0606
CUST07584,0.9761
CUST07585,0.9999
CUST07586,0.9835
CUST07587,0.9886
CUST07588,0.0552
CUST07589,0.99
CUST07590,0.9779
CUST07591,0.0247
CUST07592,0.9891
CUST07593,0.9584
CUST07594,0.9946
CUST07595,0.9728
CUST07596,0.9942
CUST07597,1.0
CUST07598,0.0602
CUST07599,0.0742
CUST07600,0.0414
CUST07601,0.0395
CUST07602,0.984
CUST07603,0.9983
CUST07604,0.9804
CUST07605,0.9811
CUST07606,0.9807
CUST07607,0.0453
CUST07608,0.9894
CUST07609,0.9858
CUST07610,0.0189
CUST07611,0.9897
CUST07612,0.9921
CUST07613,0.0487
CUST07614,0.0336
CUST07615,0.9866
CUST07616,1.0
CUST07617,0.0797
CUST07618,0.968
CUST07619,0.9763
CUST07620,0.9795
CUST07621,0.0646
CUST07622,0.0555
CUST07623,0.9996
CUST07624,0.9815
CUST07625,0.9884
CUST07626,0.0864
CUST07627,0.0385
CUST07628,0.9925
CUST07629,0.9479
CUST07630,0.9941
CUST07631,0.9697
CUST07632,0.9975
CUST07633,0.9983
CUST07634,0.9684
CUST07635,0.9731
CUST07636,0.0458
CUST07637,0.9676
CUST07638,0.9949
CUST07639,0.937
CUST07640,0.9253
CUST07641,0.9982
CUST07642,0.9753
CUST07643,0.9415
CUST07644,0.0703
CUST07645,0.9999
CUST07646,0.9891
CUST07647,0.9999
CUST07648,0.9504
CUST07649,0.9664
CUST07650,0.9441
CUST07651,0.9859
CUST07652,0.029
CUST07653,0.9983
CUST07654,0.9577
CUST07655,0.0625
CUST07656,0.0739
CUST07657,0.0467
CUST07658,0.9999
CUST07659,0.9766
CUST07660,0.9994
CUST07661,0.9832
CUST07662,0.9983
CUST07663,0.9824
CUST07664,0.9836
CUST07665,0.9117
CUST07666,0.9767
CUST07667,0.9433
CUST07668,0.977
CUST07669,1.0
CUST07670,0.9895
CUST07671,0.9855
CUST07672,0.0823
CUST07673,0.9813
CUST07674,0.0489
CUST07675,0.9741
CUST07676,0.9318
CUST07677,0.9781
CUST07678,0.9909
CUST07679,0.9804
CUST07680,0.9872
CUST07681,0.9684
CUST07682,0.0181
CUST07683,0.0499
CUST07684,0.9899
CUST07685,0.9985
CUST07686,0.0615
CUST07687,0.0356
CUST07688,0.0367
CUST07689,0.0442
CUST07690,0.9979
CUST07691,0.9998
CUST07692,0.986
CUST07693,0.051
CUST07694,0.9993
CUST07695,0.9278
CUST07696,0.9664
CUST07697,0.9912
CUST07698,0.9928
CUST07699,0.027
CUST07700,0.9808
CUST07701,0.9499
CUST07702,0.9929
CUST07703,0.0344
CUST07704,0.0295
CUST07705,0.9946
CUST07706,0.0212
CUST07707,0.9667
CUST07708,0.0419
CUST07709,0.0217
CUST07710,0.996
