customer_id,age,region,product_type,monthly_transaction_volume,avg_transaction_value,days_since_last_txn,loan_amount,late_payments_last_12m,credit_utilization_ratio,churn_label,default_label,chat_count,negative_count,positive_count,complaint_flag,all_keywords,sentiment_ratio,sentiment_score,engagement_score,high_utilization,frequent_complainer,low_engagement
CUST00797,60,Kenya,loans,67.0,1788.42,106,42272.9,6,0.2325,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4496,0,0,0
CUST00798,67,Kenya,both,15.0,4919.8,14,33006.37,8,0.9701,0,1,1.0,1.0,0.0,1,blocked,0.0,0.0069,0.6588,1,0,0
CUST00799,69,Nigeria,both,9.0,1562.43,33,34730.61,3,0.0441,0,0,1.0,1.0,0.0,0,,0.0,0.0058,0.4309,0,0,0
CUST00800,31,Nigeria,both,64.0,1859.1,82,2867.62,2,0.6323,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.498,0,0,0
CUST00801,48,Nigeria,loans,71.0,4873.63,53,28008.86,5,0.0348,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7341,0,0,0
CUST00802,33,Kenya,both,30.0,3343.87,100,11318.79,10,0.0418,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.432,0,0,0
CUST00803,28,South Africa,both,24.0,4397.18,63,46392.23,8,0.2703,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5497,0,0,0
CUST00804,38,Nigeria,savings,73.0,4439.89,78,0.0,5,0.0152,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6624,0,0,0
CUST00805,21,Kenya,loans,52.0,2686.88,140,31060.8,1,0.2073,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3744,0,0,0
CUST00806,26,Kenya,loans,5.0,1342.16,141,12542.6,6,0.1539,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1667,0,0,1
CUST00807,48,Nigeria,both,7.0,4238.75,53,21358.12,0,0.9119,0,1,2.0,1.0,0.0,1,blocked,0.0,0.0069,0.5141,1,0,0
CUST00808,53,Kenya,loans,29.0,2514.42,63,26705.38,8,0.0414,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4702,0,0,0
CUST00809,32,Nigeria,savings,68.0,2826.11,115,0.0,5,0.6118,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4843,0,0,0
CUST00810,46,South Africa,savings,36.0,2711.43,165,0.0,10,0.6705,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2727,0,0,1
CUST00811,57,Kenya,savings,2.0,57.84,98,0.0,11,0.821,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1898,1,0,1
CUST00812,64,Kenya,savings,109.0,238.89,14,0.0,2,0.3674,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7012,0,0,0
CUST00813,47,South Africa,savings,83.0,3085.76,107,0.0,1,0.1816,1,0,1.0,0.0,0.0,0,,0.0,0.0056,0.5593,0,0,0
CUST00814,30,Nigeria,both,70.0,3974.24,129,27176.33,7,0.1218,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5163,0,0,0
CUST00815,55,Kenya,loans,30.0,2290.62,168,23756.84,0,0.1425,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.2274,0,0,1
CUST00816,26,South Africa,both,85.0,960.14,167,1605.24,8,0.524,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3248,0,0,0
CUST00817,25,South Africa,both,113.0,2039.11,124,10772.09,10,0.5968,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5572,0,0,0
CUST00818,36,Nigeria,loans,81.0,3843.93,100,33173.91,10,0.7884,1,1,1.0,0.0,1.0,1,blocked,1.0,0.9847,0.607,1,0,0
CUST00819,35,Nigeria,loans,36.0,552.02,30,27444.29,9,0.8045,0,1,1.0,0.0,1.0,1,blocked,1.0,0.9847,0.4664,1,0,0
CUST00820,25,Kenya,savings,47.0,2805.39,158,0.0,9,0.8428,1,1,1.0,0.0,0.0,0,,0.0,0.0053,0.3254,1,0,0
CUST00821,20,Kenya,both,111.0,3514.04,86,30084.53,3,0.1597,1,0,1.0,1.0,0.0,0,,0.0,0.0058,0.71,0,0,0
CUST00822,67,Nigeria,loans,2.0,2085.01,124,25411.18,10,0.7453,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.233,0,0,1
CUST00823,53,Kenya,both,27.0,3010.3,132,7934.98,9,0.0727,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.335,0,0,0
CUST00824,55,Nigeria,savings,13.0,4418.55,3,0.0,0,0.8806,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6525,1,0,0
CUST00825,21,South Africa,savings,77.0,1071.94,67,0.0,7,0.5254,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5303,0,0,0
CUST00826,59,Kenya,savings,55.0,684.06,121,0.0,5,0.6415,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3256,0,0,0
CUST00827,36,Nigeria,both,16.0,313.63,85,7084.99,1,0.6198,1,0,2.0,1.0,0.0,1,fraud,0.0,0.0053,0.2728,0,0,1
CUST00828,56,Kenya,loans,113.0,3633.8,118,47249.37,3,0.558,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6504,0,0,0
CUST00829,43,South Africa,savings,66.0,4503.65,101,0.0,11,0.5233,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5936,0,0,0
CUST00830,30,Kenya,savings,30.0,3455.06,1,0.0,5,0.9221,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6588,1,0,0
CUST00831,31,Nigeria,loans,113.0,4882.5,55,48854.28,1,0.3484,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.8536,0,0,0
CUST00832,25,Nigeria,both,84.0,3543.47,74,13501.25,9,0.7788,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.6589,1,0,0
CUST00833,61,Nigeria,both,16.0,1449.59,69,29351.44,2,0.362,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3654,0,0,0
CUST00834,40,Nigeria,loans,99.0,1285.39,7,17362.53,5,0.0459,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7398,0,0,0
CUST00835,58,Nigeria,both,8.0,3336.68,4,4685.02,1,0.378,0,0,2.0,2.0,0.0,1,fraud,0.0,0.0053,0.5814,0,1,0
CUST00836,61,Nigeria,savings,108.0,3382.3,53,0.0,0,0.1509,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7683,0,0,0
CUST00837,26,South Africa,both,47.0,2623.82,153,1098.28,11,0.4406,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3275,0,0,0
CUST00838,35,South Africa,savings,35.0,2639.18,177,0.0,8,0.082,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2394,0,0,1
CUST00839,24,Nigeria,loans,7.0,2089.04,150,39830.35,7,0.7854,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1898,1,0,1
CUST00840,18,Nigeria,both,111.0,1756.11,169,32100.83,0,0.5909,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4366,0,0,0
CUST00841,69,Kenya,both,67.0,3173.92,166,29761.43,7,0.0379,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3848,0,0,0
CUST00842,52,South Africa,savings,73.0,3740.11,123,0.0,1,0.6455,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5269,0,0,0
CUST00843,41,Nigeria,loans,102.0,4068.89,22,3257.4,1,0.9546,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.8543,1,0,0
CUST00844,28,Nigeria,savings,61.0,1546.11,66,0.0,8,0.0633,1,1,1.0,1.0,0.0,0,,0.0,0.0064,0.5092,0,0,0
CUST00845,48,Kenya,savings,35.0,4290.09,132,0.0,6,0.3567,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.4225,0,0,0
CUST00846,46,South Africa,loans,93.0,1520.68,71,1507.53,9,0.8948,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5909,1,0,0
CUST00847,29,Nigeria,loans,64.0,1531.34,49,15958.36,4,0.0334,0,1,1.0,1.0,0.0,1,blocked,0.0,0.0069,0.5553,0,0,0
CUST00848,18,Nigeria,savings,29.0,4031.95,7,0.0,3,0.9186,0,1,1.0,0.0,1.0,0,,1.0,0.987,0.6713,1,0,0
CUST00849,42,Kenya,both,101.0,4847.18,61,10034.58,9,0.9887,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.8031,1,0,0
CUST00850,44,South Africa,loans,97.0,4661.81,61,35686.42,6,0.39,1,1,1.0,0.0,0.0,0,,0.0,0.0047,0.7821,0,0,0
CUST00851,59,Kenya,loans,30.0,564.29,146,28166.09,10,0.465,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1902,0,0,1
CUST00852,38,Kenya,loans,78.0,1449.5,141,46043.02,6,0.9882,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3868,1,0,0
CUST00853,23,South Africa,loans,110.0,3801.88,21,38203.77,2,0.0599,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.8667,0,0,0
CUST00854,63,South Africa,savings,96.0,4033.16,93,0.0,0,0.3181,1,0,1.0,1.0,0.0,1,blocked,0.0,0.0073,0.6762,0,0,0
CUST00855,39,Kenya,loans,24.0,2526.29,162,45173.96,2,0.0635,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.2349,0,0,1
CUST00856,55,Nigeria,both,102.0,90.35,86,40414.76,6,0.7463,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5123,0,0,0
CUST00857,20,Nigeria,loans,7.0,2514.22,172,6347.73,7,0.6512,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1619,0,0,1
CUST00858,19,South Africa,loans,74.0,165.42,17,9681.22,0,0.8634,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5879,1,0,0
CUST00859,19,Nigeria,both,61.0,1414.16,58,20389.67,3,0.1903,0,0,1.0,0.0,0.0,0,,0.0,0.0047,0.5205,0,0,0
CUST00860,59,Nigeria,loans,5.0,3287.73,165,16937.32,9,0.5451,1,1,2.0,0.0,0.0,0,,0.0,0.0053,0.2104,0,0,1
CUST00861,30,Nigeria,savings,87.0,681.67,129,0.0,4,0.713,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.4017,0,0,0
CUST00862,59,Nigeria,savings,36.0,3565.32,51,0.0,8,0.2819,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5702,0,0,0
CUST00863,67,South Africa,both,102.0,3110.72,160,43858.85,4,0.8897,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.498,1,0,0
CUST00864,52,Nigeria,loans,105.0,2154.17,69,19664.49,3,0.1979,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6623,0,0,0
CUST00865,69,Kenya,loans,71.0,1867.05,142,45372.16,8,0.1182,1,1,1.0,1.0,0.0,0,,0.0,0.0075,0.3849,0,0,0
CUST00866,66,South Africa,savings,75.0,4574.19,60,0.0,3,0.281,0,0,1.0,0.0,0.0,0,,0.0,0.0042,0.7152,0,0,0
CUST00867,55,South Africa,savings,7.0,2770.32,61,0.0,7,0.7977,1,1,1.0,1.0,0.0,0,,0.0,0.0075,0.4228,1,0,0
CUST00868,59,South Africa,loans,106.0,4445.61,59,45105.8,2,0.7142,0,0,1.0,0.0,1.0,0,,1.0,0.9847,0.8022,0,0,0
CUST00869,49,Kenya,both,82.0,2068.09,66,22756.49,9,0.8912,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.5971,1,0,0
CUST00870,29,Kenya,savings,46.0,2977.25,108,0.0,11,0.6168,1,1,1.0,0.0,1.0,0,,1.0,0.987,0.4428,0,0,0
CUST00871,23,Nigeria,loans,11.0,4773.5,145,18363.4,10,0.9182,1,1,2.0,0.0,0.0,0,,0.0,0.0051,0.347,1,0,0
CUST00872,37,Kenya,both,61.0,629.19,113,41545.9,10,0.5432,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.3584,0,0,0
CUST00873,42,South Africa,savings,108.0,1321.28,5,0.0,0,0.9183,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7725,1,0,0
CUST00874,36,Nigeria,savings,103.0,4584.3,108,0.0,10,0.8702,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6908,1,0,0
CUST00875,23,Nigeria,savings,12.0,2115.8,78,0.0,7,0.4734,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3668,0,0,0
CUST00876,44,South Africa,both,91.0,1367.46,13,32061.91,5,0.0065,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.707,0,0,0
CUST00877,43,Nigeria,loans,10.0,4986.73,60,26668.42,9,0.9858,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5447,1,0,0
CUST00878,67,Kenya,both,45.0,520.02,174,28581.94,9,0.4971,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1695,0,0,1
CUST00879,67,Nigeria,both,54.0,3061.6,63,34613.76,11,0.7409,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5711,0,0,0
CUST00880,50,Nigeria,loans,3.0,3942.49,128,6481.95,7,0.4523,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3199,0,0,0
CUST00881,62,Nigeria,savings,17.0,3935.83,36,0.0,8,0.3621,0,1,1.0,0.0,1.0,0,,1.0,0.986,0.5664,0,0,0
CUST00882,34,Nigeria,savings,105.0,2214.79,159,0.0,3,0.3582,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4643,0,0,0
CUST00883,68,South Africa,loans,75.0,229.37,146,1122.66,8,0.3553,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3058,0,0,0
CUST00884,66,Nigeria,loans,94.0,4206.73,29,32361.91,5,0.5794,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.822,0,0,0
CUST00885,24,Kenya,savings,68.0,4015.66,124,0.0,7,0.8078,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5237,1,0,0
CUST00886,54,Nigeria,both,54.0,1194.53,167,36428.15,4,0.569,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2454,0,0,1
CUST00887,41,Nigeria,savings,3.0,1709.23,162,0.0,2,0.526,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.1323,0,0,1
CUST00888,31,Kenya,loans,66.0,2567.84,130,23341.73,4,0.3066,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.432,0,0,0
CUST00889,39,Kenya,both,92.0,579.58,131,48679.46,4,0.4628,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4068,0,0,0
CUST00890,65,Nigeria,loans,25.0,4104.62,90,29100.17,2,0.1798,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4777,0,0,0
CUST00891,66,Kenya,both,59.0,4611.28,27,18214.91,1,0.7447,0,0,3.0,3.0,0.0,1,"fraud, fraud",0.0,0.0058,0.7438,0,1,0
CUST00892,35,South Africa,savings,50.0,1547.89,5,0.0,4,0.7832,0,1,1.0,1.0,0.0,0,,0.0,0.0058,0.6133,1,0,0
CUST00893,42,Kenya,both,104.0,4620.91,53,10224.51,6,0.2385,0,1,1.0,0.0,0.0,0,,0.0,0.0059,0.8185,0,0,0
CUST00894,44,Kenya,both,20.0,4006.34,46,48331.46,7,0.567,0,1,1.0,0.0,1.0,0,,1.0,0.9869,0.5564,0,0,0
CUST00895,56,South Africa,both,13.0,3641.85,164,22332.35,7,0.2848,1,1,2.0,0.0,2.0,0,,1.0,0.9847,0.2539,0,0,1
CUST00896,42,South Africa,savings,26.0,4846.08,151,0.0,2,0.9774,1,1,2.0,0.0,1.0,0,,0.5,0.0059,0.3814,1,0,0
CUST00897,38,Kenya,savings,19.0,1630.0,59,0.0,1,0.2988,0,0,1.0,0.0,1.0,0,,1.0,0.9858,0.4055,0,0,0
CUST00898,66,Kenya,savings,101.0,4579.06,68,0.0,1,0.864,1,0,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.7741,1,0,0
CUST00899,37,Kenya,both,32.0,501.03,134,4901.34,8,0.7003,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.2197,0,0,1
CUST00900,31,Nigeria,savings,44.0,2395.29,122,0.0,8,0.9656,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3766,1,0,0
CUST00901,35,Nigeria,loans,31.0,2764.54,159,44206.9,6,0.7195,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2741,0,0,1
CUST00902,35,Kenya,loans,97.0,622.82,131,2167.06,6,0.6092,1,1,1.0,0.0,1.0,0,,1.0,0.987,0.4237,0,0,0
CUST00903,46,Kenya,both,80.0,3689.4,124,27091.51,7,0.4604,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5427,0,0,0
CUST00904,52,Nigeria,both,57.0,2381.14,139,24727.1,4,0.4711,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.3761,0,0,0
CUST00905,24,South Africa,savings,96.0,2283.15,161,0.0,8,0.0012,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4367,0,0,0
CUST00906,64,Nigeria,both,9.0,2911.38,69,45601.56,10,0.9969,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4179,1,0,0
CUST00907,31,Nigeria,savings,81.0,682.21,45,0.0,2,0.5676,0,0,1.0,1.0,0.0,1,blocked,0.0,0.0073,0.5718,0,0,0
CUST00908,23,Kenya,savings,44.0,1008.13,163,0.0,5,0.587,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2156,0,0,1
CUST00909,52,Kenya,savings,46.0,911.62,29,0.0,3,0.1804,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5161,0,0,0
CUST00910,28,Kenya,loans,19.0,4760.14,53,41370.6,3,0.432,0,0,1.0,1.0,0.0,0,,0.0,0.0058,0.5755,0,0,0
CUST00911,57,South Africa,loans,12.0,3868.22,25,6447.83,4,0.2191,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5728,0,0,0
CUST00912,67,South Africa,both,83.0,2650.69,150,6163.71,2,0.2188,1,0,1.0,0.0,1.0,0,,1.0,0.9869,0.4415,0,0,0
CUST00913,54,South Africa,both,102.0,3300.68,165,46125.54,4,0.5475,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4963,0,0,0
CUST00914,58,South Africa,loans,109.0,3253.39,77,1956.98,3,0.2409,1,0,1.0,0.0,1.0,0,,1.0,0.9847,0.7112,0,0,0
CUST00915,43,South Africa,loans,29.0,1319.1,18,19452.25,9,0.6666,0,1,1.0,0.0,1.0,1,blocked,1.0,0.9847,0.511,0,0,0
CUST00916,35,South Africa,savings,91.0,442.17,42,0.0,3,0.3766,0,0,3.0,1.0,0.0,0,,0.0,0.0056,0.5959,0,0,0
CUST00917,49,Kenya,both,14.0,2779.14,104,4657.33,1,0.3767,1,0,1.0,0.0,1.0,0,,1.0,0.9847,0.3477,0,0,0
CUST00918,36,Kenya,loans,93.0,1322.58,62,48706.47,10,0.7022,1,1,3.0,2.0,0.0,1,"blocked, fraud",0.0,0.0053,0.6011,0,1,0
CUST00919,63,Kenya,both,68.0,4368.62,135,8714.64,10,0.6707,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5168,0,0,0
CUST00920,42,Nigeria,loans,103.0,1187.9,144,21882.76,10,0.4037,1,1,1.0,0.0,0.0,0,,0.0,0.0051,0.4406,0,0,0
CUST00921,43,Kenya,both,9.0,2868.58,79,13180.54,2,0.9301,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.3934,1,0,0
CUST00922,53,South Africa,both,93.0,2106.26,111,24812.9,4,0.3283,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5308,0,0,0
CUST00923,27,Nigeria,both,56.0,3717.09,12,38461.26,3,0.7184,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7238,0,0,0
CUST00924,47,Nigeria,loans,68.0,4754.22,25,33155.99,3,0.7937,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7819,1,0,0
CUST00925,57,Kenya,savings,65.0,2063.74,61,0.0,11,0.2183,1,1,2.0,0.0,0.0,0,,0.0,0.0053,0.5581,0,0,0
CUST00926,58,Kenya,savings,85.0,231.33,23,0.0,1,0.4742,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6102,0,0,0
CUST00927,29,Kenya,loans,72.0,3310.54,3,7026.68,7,0.021,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7706,0,0,0
CUST00928,20,South Africa,both,50.0,654.63,124,20423.93,8,0.3301,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3027,0,0,0
CUST00929,28,Nigeria,both,52.0,531.46,5,45310.66,0,0.27,0,0,2.0,0.0,2.0,0,,1.0,0.9869,0.5683,0,0,0
CUST00930,60,Nigeria,savings,9.0,3311.18,43,0.0,10,0.7715,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4959,1,0,0
CUST00931,31,Kenya,loans,87.0,523.03,130,3704.62,2,0.2207,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3915,0,0,0
CUST00932,21,Nigeria,both,84.0,652.6,38,42101.95,4,0.0254,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5948,0,0,0
CUST00933,49,Nigeria,savings,68.0,2201.01,41,0.0,6,0.0237,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6184,0,0,0
CUST00934,63,South Africa,loans,86.0,2267.11,135,40197.06,10,0.7637,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4646,1,0,0
CUST00935,29,South Africa,both,33.0,4569.43,4,40833.22,11,0.1434,0,1,1.0,0.0,1.0,0,,1.0,0.9847,0.7166,0,0,0
CUST00936,20,Kenya,savings,27.0,1387.91,58,0.0,2,0.644,0,0,1.0,0.0,0.0,0,,0.0,0.0047,0.4192,0,0,0
CUST00937,25,South Africa,savings,111.0,2010.67,96,0.0,4,0.2016,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6125,0,0,0
CUST00938,24,Kenya,loans,114.0,3540.53,13,19498.33,7,0.2216,0,1,2.0,0.0,1.0,0,,0.5,0.987,0.8833,0,0,0
CUST00939,28,South Africa,both,102.0,4136.83,117,48437.66,4,0.8064,1,1,1.0,1.0,0.0,0,,0.0,0.0058,0.6454,1,0,0
CUST00940,27,Kenya,savings,7.0,1752.11,77,0.0,0,0.682,1,0,1.0,1.0,0.0,1,poor service,0.0,0.0081,0.3361,0,0,0
CUST00941,51,Kenya,both,66.0,3159.08,56,34273.71,9,0.6545,0,1,1.0,0.0,1.0,0,,1.0,0.9847,0.6269,0,0,0
CUST00942,29,South Africa,savings,88.0,3124.69,102,0.0,6,0.9287,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5871,1,0,0
CUST00943,46,Kenya,loans,5.0,1523.01,7,10989.01,1,0.8702,0,0,1.0,0.0,1.0,1,blocked,1.0,0.9847,0.4752,1,0,0
CUST00944,38,Nigeria,loans,116.0,601.92,108,48932.09,7,0.8468,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5299,1,0,0
CUST00945,52,Nigeria,savings,94.0,3415.76,83,0.0,10,0.1361,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6618,0,0,0
CUST00946,52,Kenya,both,37.0,1347.66,11,28262.92,7,0.166,0,1,1.0,1.0,0.0,0,,0.0,0.0058,0.5516,0,0,0
CUST00947,48,Nigeria,both,61.0,1598.23,141,12568.83,5,0.9821,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3442,1,0,0
CUST00948,64,South Africa,both,109.0,2866.05,82,48364.09,9,0.5765,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6807,0,0,0
CUST00949,28,South Africa,savings,102.0,812.44,13,0.0,3,0.5494,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7116,0,0,0
CUST00950,45,Kenya,loans,99.0,1215.08,65,45740.29,1,0.5057,1,0,1.0,0.0,1.0,0,,1.0,0.9869,0.6067,0,0,0
CUST00951,38,Nigeria,both,118.0,2235.93,134,14944.59,5,0.7358,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5594,0,0,0
CUST00952,45,Kenya,savings,89.0,4393.63,81,0.0,3,0.5947,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7004,0,0,0
CUST00953,25,Kenya,loans,112.0,3863.56,70,18682.93,5,0.1499,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7662,0,0,0
CUST00954,34,Kenya,loans,114.0,1594.81,8,43666.99,8,0.1025,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7972,0,0,0
CUST00955,66,South Africa,loans,3.0,1517.32,12,30191.33,10,0.3028,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4579,0,0,0
CUST00956,59,South Africa,loans,78.0,4936.85,53,6134.28,7,0.87,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7578,1,0,0
CUST00957,40,South Africa,both,40.0,3270.39,49,15133.25,7,0.4022,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5717,0,0,0
CUST00958,23,Nigeria,savings,59.0,3430.81,116,0.0,11,0.8723,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4859,1,0,0
CUST00959,51,Nigeria,both,20.0,285.07,85,33543.12,10,0.5728,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.2831,0,0,1
CUST00960,33,Nigeria,both,81.0,533.81,23,18126.85,9,0.9295,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6135,1,0,0
CUST00961,35,Nigeria,savings,100.0,1479.32,117,0.0,10,0.8844,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.5066,1,0,0
CUST00962,23,Nigeria,both,50.0,4211.64,172,41527.22,5,0.376,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3733,0,0,0
CUST00963,33,Kenya,savings,84.0,4554.24,154,0.0,9,0.5512,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5306,0,0,0
CUST00964,29,Kenya,savings,39.0,963.24,178,0.0,6,0.7097,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1651,0,0,1
CUST00965,19,South Africa,loans,90.0,3573.84,86,24213.81,7,0.0457,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6512,0,0,0
CUST00966,48,Nigeria,both,10.0,4371.95,65,17841.87,7,0.1599,1,1,1.0,1.0,0.0,0,,0.0,0.0064,0.5028,0,0,0
CUST00967,68,South Africa,both,105.0,4395.72,10,19421.35,0,0.73,0,0,1.0,1.0,0.0,0,,0.0,0.0064,0.9063,0,0,0
CUST00968,24,Kenya,loans,45.0,2299.45,122,2040.03,0,0.9145,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.3747,1,0,0
CUST00969,20,Nigeria,both,61.0,1301.3,79,47216.27,11,0.3036,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4679,0,0,0
CUST00970,23,Kenya,savings,96.0,4781.86,114,0.0,4,0.394,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6667,0,0,0
CUST00971,46,Kenya,both,4.0,1390.15,54,24406.97,0,0.8744,0,0,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.3606,1,0,0
CUST00972,60,Kenya,loans,113.0,1270.95,30,18179.23,1,0.2662,0,0,2.0,0.0,2.0,0,,1.0,0.9869,0.7289,0,0,0
CUST00973,34,Kenya,savings,74.0,1036.36,124,0.0,0,0.9261,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3924,1,0,0
CUST00974,24,South Africa,savings,117.0,2667.35,70,0.0,2,0.1411,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7211,0,0,0
