customer_id,default_probability
CUST06413,0.061
CUST06414,0.9546
CUST06415,0.9643
CUST06416,0.9508
CUST06417,0.1298
CUST06418,0.9528
CUST06419,0.9939
CUST06420,0.9679
CUST06421,0.9466
CUST06422,0.9517
CUST06423,0.1414
CUST06424,0.9605
CUST06425,0.1137
CUST06426,0.0689
CUST06427,0.9761
CUST06428,0.9555
CUST06429,0.9473
CUST06430,0.9472
CUST06431,0.9579
CUST06432,0.1057
CUST06433,0.9615
CUST06434,0.955
CUST06435,0.0853
CUST06436,0.0929
CUST06437,0.958
CUST06438,0.0958
CUST06439,0.9651
CUST06440,0.101
CUST06441,0.1219
CUST06442,0.9552
CUST06443,0.9503
CUST06444,0.0988
CUST06445,0.9989
CUST06446,0.956
CUST06447,0.959
CUST06448,0.9648
CUST06449,0.9609
CUST06450,0.067
CUST06451,0.958
CUST06452,0.0644
CUST06453,0.9623
CUST06454,0.0871
CUST06455,0.9549
CUST06456,0.0983
CUST06457,0.0721
CUST06458,0.9551
CUST06459,0.0806
CUST06460,0.9563
CUST06461,0.9585
CUST06462,0.9513
CUST06463,0.9703
CUST06464,0.9548
CUST06465,0.0938
CUST06466,0.9973
CUST06467,0.9515
CUST06468,0.9626
CUST06469,0.0956
CUST06470,0.9564
CUST06471,0.9425
CUST06472,0.0711
CUST06473,0.9616
CUST06474,0.1006
CUST06475,0.9392
CUST06476,0.9589
CUST06477,0.9689
CUST06478,0.9598
CUST06479,0.9585
CUST06480,0.96
CUST06481,0.974
CUST06482,0.9975
CUST06483,0.9555
CUST06484,0.938
CUST06485,0.9608
CUST06486,0.1067
CUST06487,0.9613
CUST06488,0.9609
CUST06489,0.9624
CUST06490,0.9676
CUST06491,0.9554
CUST06492,0.0797
CUST06493,0.9532
CUST06494,0.9522
CUST06495,0.9525
CUST06496,0.9598
CUST06497,0.9575
CUST06498,0.1205
CUST06499,0.9628
CUST06500,0.9898
CUST06501,0.9586
CUST06502,0.9542
CUST06503,0.9608
CUST06504,0.9623
CUST06505,0.9394
CUST06506,0.9518
CUST06507,0.9662
CUST06508,0.9583
CUST06509,0.102
CUST06510,0.0521
CUST06511,0.8908
CUST06512,0.1271
CUST06513,0.9918
CUST06514,0.0933
CUST06515,0.0983
CUST06516,0.955
CUST06517,0.1218
CUST06518,0.9495
CUST06519,0.9942
CUST06520,0.9515
CUST06521,0.9483
CUST06522,0.956
CUST06523,0.9731
CUST06524,0.9533
CUST06525,0.9962
CUST06526,0.9566
CUST06527,0.1112
CUST06528,0.9521
CUST06529,0.964
CUST06530,0.962
CUST06531,0.9554
CUST06532,0.9977
CUST06533,0.9378
CUST06534,0.9649
CUST06535,0.0896
CUST06536,0.1091
CUST06537,0.9564
CUST06538,0.1086
CUST06539,0.9379
CUST06540,0.9635
CUST06541,0.1113
CUST06542,0.0787
CUST06543,0.9628
CUST06544,0.1172
CUST06545,0.0988
CUST06546,0.9599
CUST06547,0.9435
CUST06548,0.9585
CUST06549,0.9606
CUST06550,0.0861
CUST06551,0.092
CUST06552,0.9617
CUST06553,0.9961
CUST06554,0.9519
CUST06555,0.9541
CUST06556,0.091
CUST06557,0.9449
CUST06558,0.9601
CUST06559,0.9565
CUST06560,0.953
CUST06561,0.9524
CUST06562,0.1379
CUST06563,0.9545
CUST06564,0.0902
CUST06565,0.9536
CUST06566,0.9842
CUST06567,0.9493
CUST06568,0.9613
CUST06569,0.9539
CUST06570,0.9588
CUST06571,0.9568
CUST06572,0.0604
CUST06573,0.055
CUST06574,0.1244
CUST06575,0.955
CUST06576,0.0535
CUST06577,0.9977
CUST06578,0.0685
CUST06579,0.9469
CUST06580,0.9644
CUST06581,0.9572
CUST06582,0.0695
CUST06583,0.9624
CUST06584,0.0813
CUST06585,0.1035
CUST06586,0.9967
CUST06587,0.0806
CUST06588,0.1035
CUST06589,0.9945
CUST06590,0.1045
CUST06591,0.9607
CUST06592,0.9619
CUST06593,0.9501
CUST06594,0.1175
CUST06595,0.9685
CUST06596,0.9626
CUST06597,0.9476
CUST06598,0.0889
CUST06599,0.9669
CUST06600,0.0896
CUST06601,0.0882
CUST06602,0.945
CUST06603,0.0789
CUST06604,0.9519
CUST06605,0.9521
CUST06606,0.0752
CUST06607,0.9621
CUST06608,0.9429
CUST06609,0.0925
CUST06610,0.9965
CUST06611,0.0961
CUST06612,0.9571
CUST06613,0.9449
CUST06614,0.0881
CUST06615,0.9552
CUST06616,0.1014
CUST06617,0.9557
CUST06618,0.9669
CUST06619,0.077
CUST06620,0.0915
CUST06621,0.9994
CUST06622,0.0957
CUST06623,0.9609
CUST06624,0.9503
CUST06625,0.9267
CUST06626,0.092
CUST06627,0.9534
CUST06628,0.1275
CUST06629,0.9776
CUST06630,0.0665
CUST06631,0.1053
CUST06632,0.9493
CUST06633,0.9585
CUST06634,0.1179
CUST06635,0.945
CUST06636,0.9552
CUST06637,0.0813
CUST06638,0.9522
CUST06639,0.0853
CUST06640,0.0948
CUST06641,0.9494
CUST06642,0.9628
CUST06643,0.9546
CUST06644,0.9527
CUST06645,0.9441
CUST06646,0.9384
CUST06647,0.0883
CUST06648,0.1049
CUST06649,0.9987
CUST06650,0.9521
CUST06651,0.1015
CUST06652,0.9454
CUST06653,0.954
CUST06654,0.9577
CUST06655,0.968
CUST06656,0.9552
CUST06657,0.9675
CUST06658,0.9533
CUST06659,0.9533
CUST06660,0.96
CUST06661,0.0721
CUST06662,0.118
CUST06663,0.0933
CUST06664,0.9685
CUST06665,0.9568
CUST06666,0.9533
CUST06667,0.9525
CUST06668,0.956
CUST06669,0.1169
CUST06670,0.1151
CUST06671,0.0619
CUST06672,0.9546
CUST06673,0.96
CUST06674,0.1131
CUST06675,0.0929
CUST06676,0.9541
CUST06677,0.0918
CUST06678,0.9618
CUST06679,0.9582
CUST06680,0.9593
CUST06681,0.1133
CUST06682,0.959
CUST06683,0.948
CUST06684,0.134
CUST06685,0.9565
CUST06686,0.9704
CUST06687,0.9672
CUST06688,0.955
CUST06689,0.9622
CUST06690,0.9589
CUST06691,0.9966
CUST06692,0.9638
CUST06693,0.967
CUST06694,0.949
CUST06695,0.0699
CUST06696,0.9556
CUST06697,0.9516
CUST06698,0.0443
CUST06699,0.9592
CUST06700,0.9474
CUST06701,0.9496
CUST06702,0.0979
CUST06703,0.0973
CUST06704,0.9421
CUST06705,0.9574
CUST06706,0.0756
CUST06707,0.9683
CUST06708,0.9613
CUST06709,0.9481
CUST06710,0.9594
CUST06711,0.9964
CUST06712,0.9506
CUST06713,0.9503
CUST06714,0.073
CUST06715,0.9564
CUST06716,0.0736
CUST06717,0.9583
CUST06718,0.0998
CUST06719,0.955
CUST06720,0.1191
CUST06721,0.1237
CUST06722,0.9497
CUST06723,0.9515
CUST06724,0.9541
CUST06725,0.1217
CUST06726,0.9652
CUST06727,0.1297
CUST06728,0.9504
CUST06729,0.9536
CUST06730,0.9746
CUST06731,0.0895
CUST06732,0.9713
CUST06733,0.9597
CUST06734,0.9621
CUST06735,0.0899
CUST06736,0.9583
CUST06737,0.9443
CUST06738,0.9634
CUST06739,0.0658
CUST06740,0.1035
CUST06741,0.9494
CUST06742,0.1139
CUST06743,0.9382
CUST06744,0.9623
CUST06745,0.1182
CUST06746,0.1234
CUST06747,0.1272
CUST06748,0.9387
CUST06749,0.9693
CUST06750,0.9431
CUST06751,0.0984
CUST06752,0.9555
CUST06753,0.9551
CUST06754,0.954
CUST06755,0.9618
CUST06756,0.078
CUST06757,0.957
CUST06758,0.0999
CUST06759,0.953
CUST06760,0.9532
CUST06761,0.1105
CUST06762,0.9659
CUST06763,0.0911
CUST06764,0.9712
CUST06765,0.9657
CUST06766,0.9546
CUST06767,0.9534
CUST06768,0.9985
CUST06769,0.0842
CUST06770,0.0746
CUST06771,0.0907
CUST06772,0.8979
CUST06773,0.9585
CUST06774,0.1001
CUST06775,0.9487
CUST06776,0.1186
CUST06777,0.1013
CUST06778,0.0604
CUST06779,0.9965
CUST06780,0.958
CUST06781,0.9507
CUST06782,0.9471
CUST06783,0.9703
CUST06784,0.1003
CUST06785,0.0893
CUST06786,0.955
CUST06787,0.954
CUST06788,0.9529
CUST06789,0.9525
CUST06790,0.1027
CUST06791,0.996
CUST06792,0.0759
CUST06793,0.9537
CUST06794,0.9442
CUST06795,0.9673
CUST06796,0.0942
CUST06797,0.0963
CUST06798,0.0503
CUST06799,0.0814
CUST06800,0.9432
CUST06801,0.9651
CUST06802,0.9472
CUST06803,0.9599
CUST06804,0.96
CUST06805,0.9504
CUST06806,0.057
CUST06807,0.1143
CUST06808,0.9569
CUST06809,0.9602
CUST06810,0.9475
CUST06811,0.0793
CUST06812,0.0713
CUST06813,0.9525
CUST06814,0.0874
CUST06815,0.9468
CUST06816,0.0944
CUST06817,0.9525
CUST06818,0.954
CUST06819,0.9509
CUST06820,0.1092
CUST06821,0.0763
CUST06822,0.0858
CUST06823,0.9608
CUST06824,0.9561
CUST06825,0.9589
CUST06826,0.1017
CUST06827,0.942
CUST06828,0.9529
CUST06829,0.0817
CUST06830,0.9733
CUST06831,0.9536
CUST06832,0.0998
CUST06833,0.0897
CUST06834,0.0981
CUST06835,0.0683
CUST06836,0.9503
CUST06837,0.9714
CUST06838,0.9532
CUST06839,0.9548
CUST06840,0.9639
CUST06841,0.9195
CUST06842,0.9635
CUST06843,0.943
CUST06844,0.9424
CUST06845,0.9531
CUST06846,0.9989
CUST06847,0.9625
CUST06848,0.9539
CUST06849,0.0834
CUST06850,0.9533
CUST06851,0.9586
CUST06852,0.0676
CUST06853,0.0836
CUST06854,0.9684
CUST06855,0.9576
CUST06856,0.9761
CUST06857,0.9691
CUST06858,0.9536
CUST06859,0.0728
CUST06860,0.9554
CUST06861,0.092
CUST06862,0.9652
CUST06863,0.9562
CUST06864,0.9722
CUST06865,0.0798
CUST06866,0.0808
CUST06867,0.958
CUST06868,0.9562
CUST06869,0.966
CUST06870,0.9619
CUST06871,0.1366
CUST06872,0.9729
CUST06873,0.9514
CUST06874,0.958
CUST06875,0.994
CUST06876,0.0781
CUST06877,0.9613
CUST06878,0.1205
CUST06879,0.104
CUST06880,0.0947
CUST06881,0.1076
CUST06882,0.0711
CUST06883,0.9552
CUST06884,0.9628
CUST06885,0.0899
CUST06886,0.9545
CUST06887,0.9545
CUST06888,0.9345
CUST06889,0.1165
CUST06890,0.9762
CUST06891,0.9648
CUST06892,0.9496
CUST06893,0.1066
CUST06894,0.09
CUST06895,0.9579
CUST06896,0.9944
CUST06897,0.9525
CUST06898,0.9534
CUST06899,0.9695
CUST06900,0.125
CUST06901,0.9975
CUST06902,0.9571
CUST06903,0.0961
CUST06904,0.956
CUST06905,0.1144
CUST06906,0.9461
CUST06907,0.9995
CUST06908,0.1038
CUST06909,0.9575
CUST06910,0.9589
CUST06911,0.0641
CUST06912,0.1043
CUST06913,0.9533
CUST06914,0.9486
CUST06915,0.9643
CUST06916,0.0892
CUST06917,0.1169
CUST06918,0.1012
CUST06919,0.9599
CUST06920,0.9502
CUST06921,0.0639
CUST06922,0.9535
CUST06923,0.9694
CUST06924,0.1027
CUST06925,0.9943
CUST06926,0.0736
CUST06927,0.9518
CUST06928,0.9592
CUST06929,0.997
CUST06930,0.9534
CUST06931,0.9555
CUST06932,0.9627
CUST06933,0.9425
CUST06934,0.1168
CUST06935,0.9466
CUST06936,0.9656
CUST06937,0.0771
CUST06938,0.9693
CUST06939,0.9557
CUST06940,0.1224
CUST06941,0.9442
CUST06942,0.0866
CUST06943,0.0807
CUST06944,0.9481
CUST06945,0.9537
CUST06946,0.9467
CUST06947,0.9484
CUST06948,0.9538
CUST06949,0.0808
CUST06950,0.1265
CUST06951,0.0748
CUST06952,0.0958
CUST06953,0.995
CUST06954,0.0825
CUST06955,0.9588
CUST06956,0.9505
CUST06957,0.0685
CUST06958,0.0779
CUST06959,0.969
CUST06960,0.0664
CUST06961,0.968
CUST06962,0.0586
CUST06963,0.9646
CUST06964,0.102
CUST06965,0.9492
CUST06966,0.0698
CUST06967,0.9577
CUST06968,0.9583
CUST06969,0.9457
CUST06970,0.9978
CUST06971,0.1079
CUST06972,0.1054
CUST06973,0.1037
CUST06974,0.9712
CUST06975,0.9638
CUST06976,0.9571
CUST06977,0.113
CUST06978,0.9656
CUST06979,0.9404
CUST06980,0.9572
CUST06981,0.9537
CUST06982,0.0888
CUST06983,0.0938
CUST06984,0.9597
CUST06985,0.9599
CUST06986,0.0765
CUST06987,0.1088
CUST06988,0.9632
CUST06989,0.9626
CUST06990,0.9469
CUST06991,0.9389
CUST06992,0.9567
CUST06993,0.9465
CUST06994,0.0794
CUST06995,0.959
CUST06996,0.96
CUST06997,0.9683
CUST06998,0.9491
CUST06999,0.9529
CUST07000,0.9601
CUST07001,0.0969
CUST07002,0.9948
CUST07003,0.9477
CUST07004,0.9523
CUST07005,0.9631
CUST07006,0.1004
CUST07007,0.0833
CUST07008,0.9558
CUST07009,0.9969
CUST07010,0.101
CUST07011,0.9987
CUST07012,0.9577
CUST07013,0.087
CUST07014,0.1033
CUST07015,0.0757
CUST07016,0.9396
CUST07017,0.9462
CUST07018,0.8673
CUST07019,0.0561
CUST07020,0.1112
CUST07021,0.0945
CUST07022,0.9613
CUST07023,0.9522
CUST07024,0.9609
CUST07025,0.9644
CUST07026,0.9593
CUST07027,0.1065
CUST07028,0.9518
CUST07029,0.9507
CUST07030,0.1068
CUST07031,0.9976
CUST07032,0.0794
CUST07033,0.994
CUST07034,0.9502
CUST07035,0.9518
CUST07036,0.0897
CUST07037,0.9592
CUST07038,0.9989
CUST07039,0.0925
CUST07040,0.1191
CUST07041,0.9603
CUST07042,0.9481
CUST07043,0.9502
CUST07044,0.0979
CUST07045,0.106
CUST07046,0.9559
CUST07047,0.9662
CUST07048,0.9502
CUST07049,0.9535
CUST07050,0.9609
CUST07051,0.9563
CUST07052,0.9593
CUST07053,0.9516
CUST07054,0.9596
CUST07055,0.9507
CUST07056,0.9982
CUST07057,0.9616
CUST07058,0.1247
CUST07059,0.963
CUST07060,0.0731
CUST07061,0.9495
CUST07062,0.9462
CUST07063,0.9509
CUST07064,0.9635
CUST07065,0.9572
CUST07066,0.9621
CUST07067,0.0995
CUST07068,0.9955
CUST07069,0.9495
CUST07070,0.9973
CUST07071,0.9632
CUST07072,0.9575
CUST07073,0.9968
CUST07074,0.9989
CUST07075,0.0904
CUST07076,0.9701
CUST07077,0.0903
CUST07078,0.9648
CUST07079,0.9456
CUST07080,0.0744
CUST07081,0.9531
CUST07082,0.962
CUST07083,0.1183
CUST07084,0.0782
CUST07085,0.0916
CUST07086,0.1266
CUST07087,0.0657
CUST07088,0.962
CUST07089,0.9858
CUST07090,0.1049
CUST07091,0.9638
CUST07092,0.9593
CUST07093,0.9548
CUST07094,0.9989
CUST07095,0.964
CUST07096,0.0982
CUST07097,0.9466
CUST07098,0.1281
CUST07099,0.9528
CUST07100,0.9472
CUST07101,0.0949
CUST07102,0.9571
CUST07103,0.9973
CUST07104,0.1162
CUST07105,0.9974
CUST07106,0.0998
CUST07107,0.0812
CUST07108,0.9554
CUST07109,0.9534
CUST07110,0.9661
CUST07111,0.9601
CUST07112,0.969
CUST07113,0.9595
CUST07114,0.9404
CUST07115,0.964
CUST07116,0.954
CUST07117,0.9535
CUST07118,0.943
CUST07119,0.9497
CUST07120,0.1119
CUST07121,0.9523
CUST07122,0.9557
CUST07123,0.9721
CUST07124,0.0984
CUST07125,0.1198
CUST07126,0.9557
CUST07127,0.0998
CUST07128,0.9542
CUST07129,0.1131
CUST07130,0.0991
CUST07131,0.0667
CUST07132,0.9526
CUST07133,0.0856
CUST07134,0.9405
CUST07135,0.9555
CUST07136,0.9554
CUST07137,0.9612
CUST07138,0.1193
CUST07139,0.963
CUST07140,0.9494
CUST07141,0.9526
CUST07142,0.9525
CUST07143,0.0707
CUST07144,0.0754
CUST07145,0.9443
CUST07146,0.9587
CUST07147,0.9618
CUST07148,0.0976
CUST07149,0.1291
CUST07150,0.9531
CUST07151,0.9532
CUST07152,0.967
CUST07153,0.0739
CUST07154,0.9481
CUST07155,0.0996
CUST07156,0.9515
CUST07157,0.0654
CUST07158,0.9731
CUST07159,0.9596
CUST07160,0.9616
CUST07161,0.0676
CUST07162,0.9983
CUST07163,0.9532
CUST07164,0.9462
CUST07165,0.1117
CUST07166,0.9591
CUST07167,0.9675
CUST07168,0.9939
CUST07169,0.0943
CUST07170,0.995
CUST07171,0.9519
CUST07172,0.9435
CUST07173,0.9544
CUST07174,0.9449
CUST07175,0.9535
CUST07176,0.1082
CUST07177,0.1031
CUST07178,0.9621
CUST07179,0.9351
CUST07180,0.9667
CUST07181,0.0954
CUST07182,0.9563
CUST07183,0.9707
CUST07184,0.9589
CUST07185,0.9576
CUST07186,0.9572
CUST07187,0.9569
CUST07188,0.0891
CUST07189,0.9466
CUST07190,0.9566
CUST07191,0.9652
CUST07192,0.9603
CUST07193,0.9529
CUST07194,0.9516
CUST07195,0.0805
CUST07196,0.0715
CUST07197,0.9567
CUST07198,0.964
CUST07199,0.9582
CUST07200,0.9524
CUST07201,0.9576
CUST07202,0.9548
CUST07203,0.9535
CUST07204,0.9641
CUST07205,0.9568
CUST07206,0.9946
CUST07207,0.9991
CUST07208,0.0771
CUST07209,0.9644
CUST07210,0.9563
CUST07211,0.9572
CUST07212,0.965
CUST07213,0.9652
CUST07214,0.101
CUST07215,0.9972
CUST07216,0.1041
CUST07217,0.1263
CUST07218,0.9606
CUST07219,0.9577
CUST07220,0.963
CUST07221,0.9626
CUST07222,0.9624
CUST07223,0.9505
CUST07224,0.9584
CUST07225,0.124
CUST07226,0.9935
CUST07227,0.9627
CUST07228,0.9664
CUST07229,0.9457
CUST07230,0.948
CUST07231,0.1005
CUST07232,0.9656
CUST07233,0.9492
CUST07234,0.9635
CUST07235,0.961
CUST07236,0.9575
CUST07237,0.9538
CUST07238,0.0989
CUST07239,0.9546
CUST07240,0.1108
CUST07241,0.9507
CUST07242,0.1222
CUST07243,0.9602
CUST07244,0.0893
CUST07245,0.1068
CUST07246,0.9494
CUST07247,0.9962
CUST07248,0.0772
CUST07249,0.9951
CUST07250,0.1172
CUST07251,0.0582
CUST07252,0.072
CUST07253,0.0657
CUST07254,0.9606
CUST07255,0.955
CUST07256,0.9293
CUST07257,0.0894
CUST07258,0.9505
CUST07259,0.0978
CUST07260,0.9626
CUST07261,0.0801
CUST07262,0.9631
CUST07263,0.9413
CUST07264,0.9566
CUST07265,0.0649
CUST07266,0.9591
CUST07267,0.9595
CUST07268,0.9487
CUST07269,0.9456
CUST07270,0.9665
CUST07271,0.9712
CUST07272,0.9588
CUST07273,0.9574
CUST07274,0.9682
CUST07275,0.9512
CUST07276,0.9588
CUST07277,0.918
CUST07278,0.95
CUST07279,0.086
CUST07280,0.077
CUST07281,0.9617
CUST07282,0.9574
CUST07283,0.1168
CUST07284,0.9942
CUST07285,0.1029
CUST07286,0.9618
CUST07287,0.9482
CUST07288,0.0745
CUST07289,0.9481
CUST07290,0.9965
CUST07291,0.96
CUST07292,0.9406
CUST07293,0.9553
CUST07294,0.9612
CUST07295,0.966
CUST07296,0.9573
CUST07297,0.9565
CUST07298,0.1058
CUST07299,0.0716
CUST07300,0.9485
CUST07301,0.9456
CUST07302,0.1012
CUST07303,0.0898
CUST07304,0.9567
CUST07305,0.0836
CUST07306,0.9558
CUST07307,0.9731
CUST07308,0.9543
CUST07309,0.9713
CUST07310,0.9717
CUST07311,0.9666
CUST07312,0.9451
CUST07313,0.9488
CUST07314,0.9947
CUST07315,0.9988
CUST07316,0.9451
CUST07317,0.9237
CUST07318,0.9824
CUST07319,0.0926
CUST07320,0.9506
CUST07321,0.9341
CUST07322,0.9488
CUST07323,0.9679
CUST07324,0.9571
CUST07325,0.9687
CUST07326,0.0522
CUST07327,0.9695
CUST07328,0.092
CUST07329,0.9684
CUST07330,0.093
CUST07331,0.9676
CUST07332,0.955
CUST07333,0.9683
CUST07334,0.9701
CUST07335,0.9675
CUST07336,0.9586
CUST07337,0.1007
CUST07338,0.9561
CUST07339,0.9585
CUST07340,0.0736
CUST07341,0.9504
CUST07342,0.9465
CUST07343,0.9986
CUST07344,0.1178
CUST07345,0.1442
CUST07346,0.0893
CUST07347,0.9656
CUST07348,0.0982
CUST07349,0.9506
CUST07350,0.9652
CUST07351,0.963
CUST07352,0.9517
CUST07353,0.1205
CUST07354,0.0778
CUST07355,0.0984
CUST07356,0.9529
CUST07357,0.9519
CUST07358,0.9504
CUST07359,0.9672
CUST07360,0.9985
CUST07361,0.9378
CUST07362,0.1066
CUST07363,0.9964
CUST07364,0.1378
CUST07365,0.9717
CUST07366,0.9983
CUST07367,0.1088
CUST07368,0.947
CUST07369,0.9546
CUST07370,0.953
CUST07371,0.0968
CUST07372,0.9391
CUST07373,0.0851
CUST07374,0.9508
CUST07375,0.9627
CUST07376,0.9516
CUST07377,0.9522
CUST07378,0.9619
CUST07379,0.9689
CUST07380,0.943
CUST07381,0.9607
CUST07382,0.9366
CUST07383,0.9525
CUST07384,0.076
CUST07385,0.12
CUST07386,0.9459
CUST07387,0.9968
CUST07388,0.0747
CUST07389,0.0722
CUST07390,0.9605
CUST07391,0.1031
CUST07392,0.968
CUST07393,0.9533
CUST07394,0.9419
CUST07395,0.9589
CUST07396,0.9698
CUST07397,0.0562
CUST07398,0.9552
CUST07399,0.1029
CUST07400,0.1154
CUST07401,0.9548
CUST07402,0.0745
CUST07403,0.1099
CUST07404,0.119
CUST07405,0.0869
CUST07406,0.0883
CUST07407,0.0648
CUST07408,0.9477
CUST07409,0.9388
CUST07410,0.9565
CUST07411,0.9513
CUST07412,0.1074
CUST07413,0.0983
CUST07414,0.9534
CUST07415,0.9554
CUST07416,0.0812
CUST07417,0.9477
CUST07418,0.9652
CUST07419,0.964
CUST07420,0.9541
CUST07421,0.0988
CUST07422,0.9579
CUST07423,0.9548
CUST07424,0.0703
CUST07425,0.9475
CUST07426,0.0684
CUST07427,0.0776
CUST07428,0.12
CUST07429,0.962
CUST07430,0.9673
CUST07431,0.9642
CUST07432,0.957
CUST07433,0.9419
CUST07434,0.944
CUST07435,0.994
CUST07436,0.0822
CUST07437,0.0883
CUST07438,0.9552
CUST07439,0.1185
CUST07440,0.9514
CUST07441,0.0929
CUST07442,0.9373
CUST07443,0.9515
CUST07444,0.952
CUST07445,0.9531
CUST07446,0.1197
CUST07447,0.949
CUST07448,0.0756
CUST07449,0.0684
CUST07450,0.9607
CUST07451,0.9448
CUST07452,0.9976
CUST07453,0.0551
CUST07454,0.1115
CUST07455,0.0805
CUST07456,0.1082
CUST07457,0.9517
CUST07458,0.1167
CUST07459,0.1058
CUST07460,0.9461
CUST07461,0.9455
CUST07462,0.0837
CUST07463,0.1139
CUST07464,0.9491
CUST07465,0.9537
CUST07466,0.0839
CUST07467,0.9622
CUST07468,0.0769
CUST07469,0.09
CUST07470,0.9529
CUST07471,0.0787
CUST07472,0.9558
CUST07473,0.9751
CUST07474,0.952
CUST07475,0.9704
CUST07476,0.9674
CUST07477,0.9477
CUST07478,0.9334
CUST07479,0.96
CUST07480,0.9589
CUST07481,0.9433
CUST07482,0.954
CUST07483,0.9962
CUST07484,0.9632
CUST07485,0.9139
CUST07486,0.941
CUST07487,0.993
CUST07488,0.9542
CUST07489,0.994
CUST07490,0.9631
CUST07491,0.9961
CUST07492,0.9627
CUST07493,0.9503
CUST07494,0.9471
CUST07495,0.9624
CUST07496,0.951
CUST07497,0.116
CUST07498,0.9612
CUST07499,0.9549
CUST07500,0.9112
CUST07501,0.1238
CUST07502,0.994
CUST07503,0.9421
CUST07504,0.0893
CUST07505,0.9637
CUST07506,0.1218
CUST07507,0.9419
CUST07508,0.1036
CUST07509,0.9566
CUST07510,0.9658
CUST07511,0.96
CUST07512,0.0847
CUST07513,0.9496
CUST07514,0.9588
CUST07515,0.9508
CUST07516,0.9641
CUST07517,0.9649
CUST07518,0.9613
CUST07519,0.9546
CUST07520,0.0509
CUST07521,0.9488
CUST07522,0.952
CUST07523,0.9586
CUST07524,0.9474
CUST07525,0.1038
CUST07526,0.1147
CUST07527,0.9486
CUST07528,0.9976
CUST07529,0.9618
CUST07530,0.9459
CUST07531,0.0918
CUST07532,0.9612
CUST07533,0.9563
CUST07534,0.9444
CUST07535,0.9601
CUST07536,0.9715
CUST07537,0.0831
CUST07538,0.1115
CUST07539,0.9471
CUST07540,0.9572
CUST07541,0.9598
CUST07542,0.9996
CUST07543,0.9539
CUST07544,0.9655
CUST07545,0.9593
CUST07546,0.1058
CUST07547,0.113
CUST07548,0.0784
CUST07549,0.1076
CUST07550,0.9439
CUST07551,0.9458
CUST07552,0.0884
CUST07553,0.9646
CUST07554,0.0931
CUST07555,0.9562
CUST07556,0.9477
CUST07557,0.0789
CUST07558,0.9715
CUST07559,0.1009
CUST07560,0.9677
CUST07561,0.9653
CUST07562,0.9653
CUST07563,0.9289
CUST07564,0.9711
CUST07565,0.0973
CUST07566,0.9573
CUST07567,0.9487
CUST07568,0.993
CUST07569,0.9508
CUST07570,0.0943
CUST07571,0.9976
CUST07572,0.112
CUST07573,0.9641
CUST07574,0.0965
CUST07575,0.9891
CUST07576,0.2139
CUST07577,0.9538
CUST07578,0.9492
CUST07579,0.9537
CUST07580,0.1273
CUST07581,0.9423
CUST07582,0.9704
CUST07583,0.9568
CUST07584,0.0754
CUST07585,0.9578
CUST07586,0.9641
CUST07587,0.9579
CUST07588,0.0831
CUST07589,0.9564
CUST07590,0.0806
CUST07591,0.9662
CUST07592,0.9714
CUST07593,0.9641
CUST07594,0.946
CUST07595,0.9643
CUST07596,0.0911
CUST07597,0.0776
CUST07598,0.9949
CUST07599,0.9395
CUST07600,0.9585
CUST07601,0.0737
CUST07602,0.9632
CUST07603,0.9653
CUST07604,0.9479
CUST07605,0.9577
CUST07606,0.9484
CUST07607,0.9423
CUST07608,0.0722
CUST07609,0.9544
CUST07610,0.0625
CUST07611,0.0896
CUST07612,0.9558
CUST07613,0.1156
CUST07614,0.9533
CUST07615,0.9534
CUST07616,0.0845
CUST07617,0.9461
CUST07618,0.1041
CUST07619,0.1094
CUST07620,0.0937
CUST07621,0.9469
CUST07622,0.9495
CUST07623,0.0741
CUST07624,0.9734
CUST07625,0.9579
CUST07626,0.9988
CUST07627,0.9511
CUST07628,0.9463
CUST07629,0.9443
CUST07630,0.9517
CUST07631,0.9555
CUST07632,0.0625
CUST07633,0.9661
CUST07634,0.963
CUST07635,0.962
CUST07636,0.9512
CUST07637,0.9644
CUST07638,0.1067
CUST07639,0.9542
CUST07640,0.9158
CUST07641,0.9522
CUST07642,0.953
CUST07643,0.0945
CUST07644,0.9548
CUST07645,0.9634
CUST07646,0.9643
CUST07647,0.0866
CUST07648,0.9528
CUST07649,0.9517
CUST07650,0.9542
CUST07651,0.9568
CUST07652,0.9579
CUST07653,0.9703
CUST07654,0.9981
CUST07655,0.9912
CUST07656,0.0816
CUST07657,0.9587
CUST07658,0.9628
CUST07659,0.9568
CUST07660,0.0817
CUST07661,0.08
CUST07662,0.9549
CUST07663,0.9631
CUST07664,0.1177
CUST07665,0.9598
CUST07666,0.957
CUST07667,0.9963
CUST07668,0.9976
CUST07669,0.9584
CUST07670,0.9555
CUST07671,0.9537
CUST07672,0.1041
CUST07673,0.0797
CUST07674,0.0918
CUST07675,0.0933
CUST07676,0.9653
CUST07677,0.9456
CUST07678,0.9501
CUST07679,0.9672
CUST07680,0.9624
CUST07681,0.9595
CUST07682,0.0802
CUST07683,0.0772
CUST07684,0.9562
CUST07685,0.9574
CUST07686,0.9431
CUST07687,0.1098
CUST07688,0.9465
CUST07689,0.1071
CUST07690,0.9562
CUST07691,0.9651
CUST07692,0.9501
CUST07693,0.1076
CUST07694,0.0728
CUST07695,0.9954
CUST07696,0.9649
